# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
258014039 82.91782 +17.78937 187.79524 -8.61053 4190 1.97 -0.41 -22 3.27350 -3.52 0.36 0.30 0.200 10.202 5.06 0.65 0.91 -0.73 12.98 13.00 -10.17
152114106 239.11560 +45.79023 72.62345 +49.10713 4073 1.93 -0.47 -43 4.48866 -4.08 0.36 0.26 0.060 8.889 3.82 0.43 0.69 2.91 7.64 8.17 -9.67
40605051 99.99604 +16.96769 196.51195 +5.19503 4145 1.30 -0.65 22 3.07322 -4.18 0.44 0.40 0.189 9.796 5.72 0.96 1.28 0.54 13.56 13.57 -11.00
275207138 71.67027 +43.78831 161.07667 -0.98448 4179 1.81 -0.50 11 3.48924 -3.68 0.38 0.34 0.217 7.685 1.70 0.25 0.32 -0.00 9.62 9.62 -7.03
244208107 165.83543 +2.40082 252.00392 +54.21537 4185 1.54 -0.49 8 3.12715 -3.80 0.38 0.26 0.103 8.403 2.63 0.30 0.50 2.16 8.60 8.87 -9.20
174908155 106.36192 +19.89569 196.50695 +11.90564 4128 1.51 -0.43 76 3.06604 -3.90 0.38 0.32 0.063 11.142 9.90 1.36 1.89 2.07 17.51 17.63 -11.82
108810212 103.98679 +23.80595 191.93786 +11.54125 4025 1.61 -0.50 -54 3.24101 -4.30 0.36 0.28 0.097 8.935 4.24 0.51 0.76 0.88 12.10 12.13 -8.92
243403183 230.12213 +8.30133 11.88009 +50.06084 4121 2.06 -0.43 -11 5.02902 -3.70 0.48 0.44 0.071 9.978 5.27 0.97 1.30 4.06 4.74 6.25 -10.49
347711143 271.61407 +9.17112 36.12777 +14.12368 4152 1.86 -0.56 -8 3.50978 -3.86 0.40 0.34 0.136 10.694 7.65 1.11 1.55 1.89 4.81 5.17 -7.75
331505131 232.88951 +35.72779 57.27741 +55.03307 4129 2.16 -0.51 -26 4.58758 -3.64 0.44 0.38 0.034 8.735 2.94 0.47 0.66 2.44 7.23 7.63 -10.54
248209115 43.89249 +47.73379 143.55378 -10.10595 4180 1.55 -0.42 -42 3.05716 -3.66 0.38 0.30 0.104 9.408 3.92 0.51 0.75 -0.66 11.34 11.35 -8.25
243110215 283.87354 +39.39926 69.40413 +16.09621 4029 1.80 -0.56 -43 4.07581 -4.38 0.36 0.32 0.077 9.809 6.64 0.91 1.20 1.87 8.30 8.50 -8.87
171203028 324.89578 +28.70602 79.79640 -17.67864 4077 1.78 -0.69 -47 3.42197 -4.26 0.42 0.36 0.095 8.602 3.58 0.55 0.76 -1.06 8.12 8.19 -7.87
171005022 8.03812 +54.29433 120.08922 -8.47094 4166 1.72 -0.45 -174 3.14826 -3.72 0.38 0.34 0.169 10.769 7.31 1.06 1.40 -1.05 13.20 13.24 -9.84
157902038 56.02259 +56.47818 145.13394 +1.23986 4064 1.76 -0.59 -33 3.64637 -4.26 0.40 0.36 0.397 8.042 2.40 0.37 0.49 0.08 10.07 10.07 -6.27
177314106 91.79816 +36.04432 176.09624 +7.48356 4143 1.98 -0.35 -38 3.56471 -3.62 0.38 0.32 0.140 9.476 3.90 0.53 0.75 0.54 11.86 11.87 -7.59
327401138 170.52266 +38.92005 174.93691 +67.96281 4131 2.07 -0.44 60 4.55670 -3.86 0.34 0.22 0.029 7.804 2.12 0.20 0.36 1.99 8.79 9.02 -8.72
176613062 13.66368 +40.81979 123.58852 -22.04785 4194 1.09 -0.62 -62 2.57184 -4.08 0.40 0.36 0.033 10.438 7.89 1.21 1.60 -2.93 13.50 13.81 -11.01
170908049 103.34923 +34.90903 181.24913 +15.49692 4139 1.59 -0.48 -73 2.98322 -3.88 0.40 0.36 0.095 9.785 5.18 0.79 1.05 1.41 12.99 13.06 -9.94
236405084 189.99765 +39.20753 133.38446 +77.68746 3952 1.75 -0.56 17 4.33630 -4.78 0.34 0.24 0.067 6.818 2.02 0.21 0.34 2.00 8.30 8.54 -8.93
347813063 273.95306 +6.82795 35.01703 +11.01248 3965 1.45 -0.61 3 4.30395 -4.76 0.30 0.22 0.154 7.114 2.21 0.21 0.33 0.45 6.35 6.36 -6.09
286504028 183.72270 +56.68700 132.89446 +59.72875 3986 1.12 -0.46 -12 3.11214 -4.54 0.36 0.22 0.089 8.356 3.64 0.35 0.66 3.17 9.35 9.87 -11.00
170509139 301.48288 +46.05000 81.37151 +7.52912 4198 1.90 -0.42 -77 3.42725 -3.56 0.38 0.30 0.251 8.900 2.77 0.36 0.53 0.39 8.06 8.07 -5.79
259105223 121.38839 +50.72437 168.07642 +32.14225 4130 1.60 -0.43 35 3.67924 -3.84 0.36 0.22 0.066 9.331 4.18 0.40 0.75 2.25 11.48 11.70 -10.46
210316056 177.49701 +48.16332 148.47211 +65.80417 4084 2.05 -0.45 -32 4.52011 -4.00 0.38 0.32 0.046 7.708 2.15 0.29 0.41 1.99 8.76 8.99 -8.55
51815142 251.04929 +40.13279 63.89959 +40.73608 4173 1.93 -0.46 -13 3.62633 -3.60 0.42 0.36 0.050 9.053 3.32 0.51 0.71 2.19 7.25 7.58 -9.00
180901019 122.15721 -5.47822 226.97349 +14.43288 4137 2.09 -0.43 78 4.39640 -3.52 0.48 0.46 0.048 10.345 5.80 1.11 1.43 1.47 12.53 12.61 -9.66
94502053 95.67545 +54.70242 159.98460 +17.92944 4154 1.95 -0.43 -22 3.72110 -3.56 0.44 0.40 0.088 8.460 2.43 0.41 0.55 0.78 10.21 10.24 -8.90
129906116 112.68767 +32.64145 186.38628 +21.95456 4179 1.72 -0.46 32 3.36526 -3.70 0.44 0.40 0.063 9.935 5.18 0.87 1.16 1.96 12.79 12.94 -10.57
260514002 48.33476 +32.48355 154.67848 -21.49944 4053 1.59 -0.64 -13 3.35490 -4.48 0.38 0.30 0.151 7.267 2.08 0.27 0.40 -0.74 9.79 9.82 -8.00
334210226 119.87864 +2.11257 218.93970 +16.08862 4023 1.89 -0.48 -31 4.43147 -4.18 0.36 0.28 0.030 8.048 2.75 0.33 0.50 0.79 10.19 10.22 -8.76
241008042 291.80746 +47.01972 79.01713 +13.84054 4073 1.79 -0.55 -150 4.05204 -4.18 0.38 0.34 0.067 10.138 7.08 1.03 1.35 1.72 9.50 9.66 -9.63
274114213 339.16113 +31.03529 91.69732 -23.53813 3971 1.72 -0.52 -133 4.34889 -4.48 0.32 0.22 0.043 9.201 5.34 0.51 0.85 -2.11 9.50 9.73 -10.54
242305056 263.50775 +11.28179 34.53744 +22.23583 4004 1.88 -0.58 111 4.49518 -4.56 0.34 0.26 0.063 8.532 4.03 0.46 0.68 1.55 5.36 5.58 -7.41
28716062 59.83382 +48.60294 151.89730 -3.41181 4236 1.34 -0.50 -7 3.02197 -3.64 0.42 0.36 0.304 9.660 3.97 0.61 0.85 -0.21 11.65 11.65 -7.43
87411090 1.86143 +38.35223 113.52723 -23.71483 4081 1.53 -0.51 -88 3.32138 -4.16 0.36 0.30 0.117 9.377 4.83 0.62 0.87 -1.92 10.57 10.75 -9.61
268910081 96.34875 -3.47719 213.06887 -7.37629 4145 2.00 -0.43 32 4.04424 -3.56 0.40 0.36 0.140 9.817 4.44 0.68 0.90 -0.54 11.93 11.95 -8.20
273911073 65.17767 +43.90784 157.80940 -4.34280 4004 1.42 -0.51 -67 3.35138 -4.42 0.34 0.24 0.292 8.420 3.23 0.34 0.55 -0.22 11.05 11.05 -7.54
195412146 55.47575 +15.75253 172.02726 -30.43476 4205 1.70 -0.44 4 2.92663 -3.60 0.38 0.32 0.150 9.773 4.41 0.60 0.84 -2.21 11.78 11.98 -9.75
134611113 107.37837 +30.16352 187.16058 +16.84260 4202 1.82 -0.47 65 3.35893 -3.62 0.40 0.32 0.078 9.253 3.62 0.50 0.73 1.08 11.45 11.50 -8.22
46211081 101.95272 +28.96155 186.37482 +12.03298 4141 1.50 -0.43 41 3.07287 -3.80 0.40 0.36 0.100 9.654 4.69 0.72 0.95 1.00 12.56 12.60 -9.54
256515057 92.61214 +18.78623 191.62223 -0.17465 4116 1.40 -0.42 -17 3.58097 -3.98 0.38 0.28 0.535 8.606 2.57 0.31 0.49 0.02 10.53 10.53 -7.39
90715221 113.85150 +28.33750 191.11261 +21.45683 3972 1.48 -0.65 41 3.15618 -4.78 0.36 0.30 0.138 9.411 6.47 0.83 1.17 2.39 13.95 14.16 -10.24
156008104 266.72281 +31.90362 56.91340 +26.80607 3915 1.49 -0.57 -26 4.39427 -4.88 0.36 0.26 0.072 9.140 6.16 0.70 1.11 2.81 6.80 7.35 -9.71
204714014 63.48047 +34.99181 163.20606 -11.60087 4082 1.68 -0.41 -43 3.21934 -3.98 0.38 0.28 0.182 10.286 6.56 0.79 1.25 -1.29 14.27 14.33 -11.04
177109212 36.98095 +38.63186 142.85629 -20.47820 4062 2.05 -0.47 -93 4.60149 -4.04 0.36 0.28 0.061 10.113 6.58 0.80 1.19 -2.28 13.44 13.63 -10.90
93805034 122.58375 -7.87560 229.32933 +13.59471 4085 1.66 -0.49 40 3.39284 -4.08 0.36 0.30 0.163 8.713 3.36 0.43 0.61 0.82 10.42 10.46 -7.76
314804019 194.35725 +28.30721 74.92088 +88.22579 4019 1.71 -0.47 35 4.23292 -4.34 0.34 0.22 0.040 8.046 2.95 0.28 0.50 2.97 7.98 8.51 -9.30
265207160 63.13127 +34.40272 163.41912 -12.22215 4132 1.80 -0.37 -48 3.51936 -3.72 0.34 0.24 0.131 7.787 1.88 0.20 0.32 -0.37 9.78 9.79 -7.11
143703234 256.11569 +26.06978 47.38816 +34.06538 4167 2.04 -0.43 26 3.87430 -3.66 0.40 0.30 0.066 9.249 3.70 0.48 0.75 2.10 6.34 6.68 -8.74
268807145 63.67875 +30.15787 166.84334 -14.89696 4027 1.00 -0.40 -31 3.26616 -4.32 0.40 0.30 0.171 9.593 5.60 0.72 1.13 -1.41 13.33 13.40 -9.13
347809050 272.62918 +7.37176 34.91986 +12.43112 4018 1.43 -0.50 -158 4.16911 -4.40 0.34 0.20 0.116 8.062 2.95 0.26 0.50 0.66 5.88 5.91 -6.18
327613168 253.47127 +5.92099 24.35200 +28.77994 4040 1.98 -0.48 35 4.64742 -4.24 0.34 0.24 0.060 9.670 5.89 0.62 1.00 2.86 3.92 4.86 -9.02
334809021 112.80214 +22.27101 196.75391 +18.36181 4198 1.72 -0.43 27 3.10399 -3.54 0.38 0.32 0.064 9.945 4.83 0.66 0.92 1.55 12.46 12.56 -10.00
115709183 214.97385 -5.42506 339.52861 +51.05155 4209 2.10 -0.51 38 4.10103 -3.56 0.44 0.40 0.057 9.477 3.94 0.66 0.89 3.09 5.74 6.52 -10.48
260816231 321.26907 +14.07315 65.80472 -25.17966 4057 2.02 -0.38 -250 4.52427 -3.94 0.32 0.26 0.072 9.684 5.13 0.58 0.82 -2.16 7.42 7.73 -9.79
240510185 258.04880 +12.68620 33.50011 +27.67658 3911 1.61 -0.64 -1 4.18938 -5.02 0.38 0.30 0.103 7.426 2.94 0.38 0.56 1.39 6.00 6.16 -8.09
278904248 37.65282 +1.93766 166.29215 -52.37983 4008 1.08 -0.43 -162 2.42442 -4.42 0.36 0.24 0.115 11.264 13.00 1.36 2.34 -10.27 15.82 18.86 -13.16
347809179 273.00214 +7.49339 35.19888 +12.15321 4229 1.80 -0.50 -4 3.98998 -3.52 0.44 0.38 0.106 9.370 3.60 0.58 0.81 0.79 5.51 5.56 -6.19
347801004 272.07126 +4.34881 31.90141 +11.57697 4011 1.80 -0.38 -40 4.50181 -4.18 0.34 0.22 0.118 9.789 5.89 0.57 1.00 1.21 4.35 4.51 -7.06
268309051 83.21209 +3.07859 200.87368 -15.92153 4075 2.00 -0.46 90 4.22296 -4.06 0.36 0.28 0.115 7.040 1.57 0.19 0.28 -0.40 9.43 9.44 -8.17
1411119 60.99363 +30.52247 164.86489 -16.26489 4137 1.59 -0.33 -79 3.65498 -3.70 0.40 0.36 0.206 9.691 4.34 0.66 0.88 -1.19 12.07 12.13 -8.73
264509030 62.07806 +24.68097 169.90275 -19.74349 4178 2.04 -0.40 -22 3.82458 -3.54 0.34 0.26 0.165 8.538 2.41 0.27 0.41 -0.79 10.24 10.27 -7.49
242311078 263.75082 +13.72722 37.05613 +23.03106 3897 1.65 -0.58 -19 4.36172 -4.96 0.34 0.26 0.072 8.931 5.81 0.66 0.98 2.30 4.93 5.44 -8.27
194104106 105.24531 +42.17430 174.69501 +19.48738 4079 1.56 -0.45 -36 3.21703 -4.08 0.36 0.28 0.087 9.506 5.01 0.61 0.90 1.70 12.71 12.82 -10.04
93608180 123.09510 -7.77425 229.50439 +14.08258 4175 1.68 -0.47 44 3.84990 -3.72 0.40 0.32 0.090 8.834 3.11 0.43 0.63 0.78 10.22 10.25 -7.74
96105247 169.69588 +5.53011 253.18655 +59.13476 4025 1.41 -0.58 297 2.94076 -4.52 0.38 0.30 0.105 10.827 11.18 1.44 2.14 9.62 11.11 14.70 -13.41
331303079 165.53529 +15.12488 232.65407 +61.91785 4133 1.61 -0.40 139 3.54194 -3.84 0.38 0.26 0.049 8.547 2.94 0.33 0.56 2.62 8.91 9.28 -10.53
227207243 262.38928 +24.97217 48.15913 +28.33693 4039 1.93 -0.55 -35 4.46879 -4.42 0.34 0.24 0.086 7.493 2.32 0.24 0.39 1.13 6.81 6.90 -7.82
286909084 65.51534 +22.84164 173.59858 -18.69472 4146 1.49 -0.51 -34 2.55977 -3.78 0.54 0.54 0.098 10.691 7.49 1.65 2.12 -2.37 15.07 15.26 -11.04
15314244 28.81570 +58.90070 131.10608 -2.95440 4134 1.99 -0.39 -68 3.73409 -3.56 0.40 0.36 0.256 10.565 5.94 0.91 1.20 -0.28 12.71 12.71 -9.23
250803169 72.94834 +19.66785 180.74968 -15.33354 4072 1.61 -0.53 11 2.77403 -4.20 0.34 0.26 0.193 10.791 9.11 1.03 1.54 -2.38 16.79 16.96 -12.08
350210065 228.27647 +32.32353 51.22062 +58.95076 4155 1.77 -0.35 -89 4.02887 -3.58 0.36 0.26 0.051 8.855 3.00 0.34 0.54 2.59 7.13 7.59 -8.58
259414075 13.59447 +52.84198 123.38274 -10.02720 4140 1.71 -0.29 -27 2.90947 -3.58 0.38 0.32 0.126 8.491 2.45 0.34 0.47 -0.40 9.54 9.55 -7.24
260807039 322.93701 +10.22714 63.62171 -28.87700 4107 2.12 -0.40 35 4.65339 -3.82 0.30 0.18 0.062 8.074 2.33 0.18 0.34 -1.10 7.33 7.41 -7.38
172007006 46.87838 +45.20726 146.63367 -11.31059 4144 1.51 -0.52 -52 3.03216 -3.96 0.38 0.30 0.145 8.810 3.35 0.43 0.64 -0.63 10.89 10.91 -7.15
307303082 77.09756 +45.88309 161.83432 +3.33001 4161 1.73 -0.41 -70 3.16538 -3.64 0.38 0.28 0.141 8.810 2.90 0.35 0.55 0.20 10.78 10.79 -6.69
136007133 182.86449 -6.87656 285.60708 +54.64479 4120 2.00 -0.48 -36 4.30650 -3.96 0.38 0.34 0.097 8.437 2.88 0.42 0.55 2.38 7.72 8.08 -8.72
234101012 223.40933 +15.80319 17.44951 +59.50311 4026 1.79 -0.49 -62 4.36079 -4.26 0.38 0.30 0.031 9.663 6.00 0.77 1.15 5.20 5.18 7.34 -10.90
294710088 36.60743 +34.33583 144.37569 -24.54970 4182 1.80 -0.41 4 3.41323 -3.60 0.36 0.28 0.068 9.623 4.28 0.52 0.77 -1.75 11.39 11.52 -9.05
77709238 75.62443 +32.97751 171.44984 -5.36371 4235 1.15 -0.54 -30 2.50858 -3.80 0.44 0.42 0.269 10.611 6.74 1.18 1.51 -0.60 14.67 14.68 -10.35
169615051 97.43191 +60.39204 154.67316 +20.78445 4141 1.68 -0.35 -77 3.22708 -3.68 0.40 0.34 0.093 10.412 6.31 0.91 1.28 2.27 13.57 13.75 -10.44
257208035 18.83102 +47.23090 127.13497 -15.44582 4105 1.53 -0.47 -134 2.88763 -4.02 0.36 0.26 0.085 11.190 10.59 1.20 1.91 -2.79 16.33 16.57 -11.86
108009126 89.71279 +20.58451 188.71615 -1.67217 4183 1.77 -0.36 11 3.25760 -3.58 0.42 0.38 0.334 7.826 1.64 0.26 0.35 -0.02 9.62 9.62 -6.58
250005174 290.46561 +49.64329 81.10857 +15.73515 3947 1.55 -0.50 -158 4.31518 -4.58 0.32 0.20 0.060 10.015 8.07 0.71 1.28 2.22 10.26 10.49 -9.67
196904158 147.42171 +37.86357 185.36401 +50.61450 3999 1.77 -0.57 48 4.02296 -4.64 0.32 0.24 0.083 7.108 2.15 0.23 0.34 1.69 9.36 9.51 -8.45
277711194 144.44669 +12.62747 220.79383 +42.54213 4168 2.14 -0.42 37 4.20319 -3.60 0.38 0.32 0.056 8.932 3.13 0.43 0.60 2.14 9.86 10.09 -9.63
37610007 61.81931 +41.86065 157.44675 -7.52292 4012 1.63 -0.39 -40 3.23370 -4.20 0.36 0.30 0.219 7.881 2.36 0.30 0.42 -0.28 10.20 10.20 -6.15
44316048 98.31489 +6.48726 205.08800 -1.06281 4245 1.35 -0.51 62 2.39380 -3.66 0.52 0.48 0.274 9.178 3.26 0.65 0.88 -0.03 11.04 11.04 -8.18
347807231 272.87906 +4.55996 32.46381 +10.95330 4027 1.68 -0.48 -63 4.35386 -4.30 0.34 0.24 0.119 9.805 6.27 0.66 1.06 1.22 4.34 4.50 -7.15
92607239 121.37487 +16.19881 206.09183 +23.49132 3843 1.34 -0.52 85 3.51519 -5.00 0.32 0.22 0.153 9.126 6.23 0.60 0.99 2.51 13.37 13.60 -10.79
201702019 95.44043 +21.68741 190.32961 +3.53856 4120 1.54 -0.41 34 3.03103 -3.90 0.38 0.30 0.245 10.233 5.99 0.77 1.15 0.40 13.93 13.93 -9.47
169116235 330.63321 +23.79890 80.30478 -24.77094 4025 1.88 -0.54 14 4.32854 -4.38 0.36 0.28 0.073 9.134 4.88 0.59 0.88 -2.02 8.47 8.70 -9.18
314305117 69.63812 +20.06218 178.43686 -17.55340 3999 1.34 -0.39 -9 3.50320 -4.30 0.34 0.22 0.140 10.171 7.35 0.71 1.25 -2.19 15.00 15.16 -11.37
178409139 338.83133 +36.26828 94.43775 -18.96197 4151 1.67 -0.50 -127 3.16759 -3.80 0.44 0.40 0.124 10.669 7.40 1.24 1.66 -2.38 11.03 11.28 -11.08
211811229 63.81903 +31.76303 165.74997 -13.68516 4044 1.64 -0.51 3 3.18443 -4.28 0.36 0.26 0.182 8.355 3.09 0.35 0.56 -0.71 10.94 10.96 -7.33
115902051 57.39959 +29.45680 163.21210 -19.15383 4042 1.75 -0.44 -44 3.57543 -4.12 0.40 0.34 0.133 10.237 6.99 1.01 1.41 -2.27 14.45 14.63 -11.13
93815167 122.15721 -5.47822 226.97349 +14.43288 4143 2.19 -0.47 77 4.70706 -3.66 0.42 0.38 0.048 10.345 6.19 0.99 1.32 1.57 12.86 12.95 -10.83
46312105 134.62115 +9.71254 218.82064 +32.59452 4149 1.82 -0.42 62 3.58332 -3.68 0.40 0.34 0.050 9.102 3.52 0.51 0.71 1.92 10.48 10.65 -9.53
265912213 346.40558 +47.73691 105.13299 -11.44454 4212 1.69 -0.44 -106 3.09762 -3.54 0.38 0.30 0.185 10.749 6.62 0.85 1.27 -1.29 11.54 11.61 -10.99
134714168 105.20290 +28.90712 187.60864 +14.61219 4138 2.04 -0.44 31 3.99195 -3.78 0.38 0.32 0.042 8.984 3.50 0.48 0.67 0.91 11.37 11.40 -8.16
299308145 43.11523 +22.36402 156.47373 -32.50948 4165 2.12 -0.39 -61 4.39450 -3.56 0.34 0.24 0.129 7.425 1.48 0.16 0.25 -0.77 9.16 9.19 -7.97
30004170 103.25731 +6.69187 207.14998 +3.39809 4152 1.74 -0.43 50 3.33410 -3.72 0.40 0.32 0.173 9.669 4.40 0.60 0.89 0.29 12.07 12.08 -7.58
132504185 136.54012 +22.72432 204.73538 +39.15256 4123 1.98 -0.48 11 4.25120 -3.92 0.40 0.32 0.064 9.170 4.03 0.55 0.81 2.57 10.92 11.21 -10.18
243108071 287.38132 +39.40608 70.51190 +13.60633 4167 1.98 -0.46 -25 4.02386 -3.72 0.38 0.32 0.067 10.210 5.92 0.81 1.13 1.42 8.15 8.27 -8.55
198202154 40.99672 +30.24068 150.04783 -26.63865 4098 1.49 -0.54 -81 3.12437 -4.16 0.40 0.34 0.153 11.358 11.83 1.71 2.39 -5.28 17.95 18.71 -13.46
232916116 131.81433 +3.87080 223.32815 +27.42973 4161 2.22 -0.41 47 4.49579 -3.60 0.34 0.26 0.061 7.988 2.02 0.23 0.34 0.96 9.39 9.43 -7.74
128709124 108.99572 +14.83112 202.28471 +12.04516 4217 1.51 -0.43 75 2.98614 -3.58 0.40 0.34 0.081 8.400 2.40 0.35 0.49 0.53 10.21 10.22 -7.52
214703182 61.67033 +26.51629 168.24598 -18.71559 4179 1.86 -0.51 -29 3.14783 -3.72 0.46 0.42 0.150 10.285 5.90 1.04 1.39 -1.87 13.52 13.65 -10.57
204802044 92.39528 +33.64755 178.45814 +6.78206 4165 1.81 -0.44 -7 3.30092 -3.72 0.38 0.30 0.167 8.898 3.09 0.40 0.59 0.39 11.07 11.08 -6.74
236614070 242.93866 +7.51760 20.06603 +38.74668 4018 2.05 -0.45 -122 4.78640 -4.28 0.36 0.24 0.087 8.662 3.72 0.39 0.67 2.36 5.37 5.86 -8.23
91503024 83.86311 +26.03223 181.26941 -3.45055 4097 1.42 -0.24 11 3.70880 -3.74 0.38 0.32 0.352 9.300 3.45 0.47 0.66 -0.18 11.44 11.44 -7.95
234611239 271.13361 +25.42592 51.57961 +21.04657 4149 2.06 -0.56 -77 4.35333 -3.88 0.42 0.36 0.080 10.960 8.95 1.37 1.91 3.24 7.12 7.83 -10.27
185410010 99.69814 +21.90094 191.94910 +7.15446 4115 1.43 -0.44 23 2.87699 -4.02 0.38 0.30 0.186 10.723 8.15 1.05 1.56 1.04 16.00 16.04 -11.02
172002185 43.07806 +45.99437 143.86912 -11.90588 4130 1.65 -0.47 -23 3.29155 -3.90 0.38 0.26 0.105 7.479 1.80 0.20 0.34 -0.34 9.48 9.48 -6.04
156805121 349.53845 +15.77096 92.35754 -41.49682 4172 1.84 -0.44 -119 3.16680 -3.72 0.38 0.32 0.046 10.829 7.95 1.09 1.52 -5.24 10.17 11.44 -11.61
92104139 110.65979 +24.61165 193.69138 +17.44067 3933 1.45 -0.44 12 3.58584 -4.58 0.36 0.26 0.077 9.883 7.54 0.85 1.36 2.29 15.08 15.25 -11.44
40605033 100.29542 +16.48629 197.07322 +5.23401 4028 1.85 -0.25 80 3.57342 -3.74 0.38 0.32 0.168 8.672 2.81 0.39 0.54 0.28 10.71 10.71 -7.01
108508197 79.00929 +50.47108 158.84422 +7.04566 4177 1.66 -0.42 -72 3.06922 -3.62 0.42 0.38 0.146 10.435 6.05 0.97 1.29 0.77 13.77 13.79 -9.96
340312044 251.66446 +2.75316 20.19337 +28.83847 4029 1.63 -0.41 56 4.07424 -4.18 0.32 0.24 0.055 8.232 2.96 0.31 0.47 1.46 5.64 5.82 -7.44
162516185 76.23737 +37.46703 168.17503 -2.24414 4281 1.31 -0.55 -8 2.67661 -3.58 0.46 0.42 0.294 9.904 4.35 0.76 1.03 -0.14 12.28 12.28 -8.78
115815175 52.61135 +33.23829 157.33484 -18.80592 4114 1.85 -0.56 -14 3.17874 -4.06 0.40 0.36 0.147 9.708 5.30 0.81 1.07 -1.68 12.78 12.89 -11.14
309310065 109.34867 +45.32474 172.43218 +23.26410 4168 1.49 -0.46 -39 3.45793 -3.80 0.40 0.30 0.095 9.662 4.72 0.61 0.95 1.89 12.31 12.45 -10.53
185008023 108.36299 +35.76959 181.95988 +19.62061 4168 1.75 -0.43 24 3.53267 -3.70 0.38 0.34 0.004 9.381 4.13 0.60 0.79 1.41 11.88 11.97 -9.68
229511082 223.79611 +7.12388 4.36694 +54.49167 4174 1.54 -0.59 83 3.53020 -3.94 0.58 0.56 0.039 9.625 5.07 1.15 1.55 4.16 5.07 6.55 -10.19
225014142 246.41014 +28.77759 48.09016 +43.07573 4041 1.90 -0.56 -81 4.42804 -4.44 0.34 0.28 0.042 7.446 2.34 0.28 0.40 1.62 6.98 7.16 -8.95
187503173 136.54008 +22.72431 204.73538 +39.15253 4116 1.96 -0.46 14 4.26826 -3.86 0.36 0.28 0.064 9.170 3.92 0.47 0.71 2.50 10.83 11.12 -10.78
165612119 95.14439 +24.51383 187.69594 +4.61643 4133 1.79 -0.31 -44 3.53588 -3.64 0.38 0.30 0.230 8.220 2.12 0.27 0.41 0.20 10.10 10.10 -5.64
227408016 123.63823 +14.05015 209.20136 +24.64448 3981 1.51 -0.55 96 3.31159 -4.66 0.36 0.28 0.121 9.663 6.92 0.84 1.25 2.91 13.84 14.14 -11.51
43810164 99.22356 +16.70057 196.41512 +4.41483 4222 1.50 -0.53 29 3.53701 -3.68 0.44 0.40 0.221 10.069 5.08 0.85 1.14 0.42 12.93 12.94 -9.04
161614077 20.47269 +32.84574 130.28592 -29.59079 3901 1.34 -0.52 -56 3.59404 -4.92 0.36 0.28 0.142 9.276 6.47 0.78 1.17 -3.17 12.40 12.80 -11.56
93706165 124.98586 -7.39285 230.15834 +15.88789 4092 2.03 -0.42 -8 4.36285 -3.88 0.38 0.30 0.186 8.772 3.11 0.40 0.60 0.88 10.18 10.22 -7.51
294615248 38.72528 +35.84778 145.43048 -22.46332 4106 1.62 -0.37 -70 3.06206 -3.90 0.36 0.26 0.083 11.149 9.85 1.11 1.78 -3.74 16.33 16.75 -13.09
128105106 116.53707 +19.52604 200.86048 +20.53307 4143 1.41 -0.56 -5 3.23934 -4.02 0.44 0.42 0.078 9.097 4.05 0.71 0.91 1.45 11.63 11.72 -8.80
140312240 249.36526 +8.76289 25.11756 +33.70222 4110 2.06 -0.41 -77 4.55930 -3.80 0.42 0.36 0.083 9.712 4.85 0.74 1.04 2.72 4.67 5.40 -9.20
258306152 322.62274 +23.05771 74.02839 -20.19307 4100 1.99 -0.43 -73 4.66117 -3.72 0.44 0.38 0.083 11.137 9.01 1.45 2.02 -3.08 9.92 10.38 -11.89
252713088 38.17930 +20.54131 152.76805 -36.39469 4116 1.61 -0.49 -77 3.59842 -4.00 0.34 0.26 0.085 8.649 3.26 0.37 0.55 -1.91 10.40 10.57 -9.34
268902042 96.97279 -4.44577 214.22364 -7.25870 4132 1.52 -0.35 51 3.26895 -3.76 0.36 0.28 0.229 7.877 1.91 0.23 0.34 -0.21 9.63 9.63 -5.42
108814197 103.42720 +24.45082 191.12209 +11.34783 4150 1.70 -0.48 54 3.13762 -3.86 0.36 0.28 0.069 8.781 3.27 0.40 0.59 0.67 11.16 11.18 -7.96
165110047 92.35948 +34.18110 177.97025 +7.00779 4040 1.57 -0.48 -57 3.27741 -4.26 0.36 0.24 0.193 9.454 5.06 0.53 0.91 0.64 13.02 13.04 -8.56
183312116 110.86724 +23.37280 194.96556 +17.13970 4149 1.86 -0.40 10 3.41837 -3.64 0.40 0.36 0.065 9.751 4.63 0.71 0.94 1.39 12.32 12.40 -9.01
186710103 9.29494 +43.52925 120.19494 -19.26671 4096 1.74 -0.39 -106 3.60979 -3.80 0.42 0.36 0.062 10.866 8.33 1.27 1.78 -2.72 13.76 14.02 -11.72
157414211 325.17047 +5.10579 60.52371 -33.78941 4084 1.52 -0.52 -43 3.90190 -4.22 0.36 0.24 0.129 7.158 1.78 0.19 0.32 -0.96 7.39 7.45 -7.30
108810197 103.14633 +23.23105 192.13803 +10.60008 4111 2.06 -0.44 8 3.44595 -3.60 0.48 0.44 0.133 9.904 4.72 0.87 1.17 0.90 12.58 12.61 -9.46
151412166 257.84781 +36.09253 59.64400 +34.93753 4202 1.69 -0.42 -5 3.78486 -3.54 0.46 0.40 0.043 9.351 3.71 0.62 0.88 2.15 6.98 7.30 -9.12
