# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
214512133 199.15669 +15.16530 330.28760 +76.68010 4580 1.18 -2.18 -42 0.61026 -4.52 0.56 0.70 0.102 11.972 18.97 5.23 5.58 18.48 4.73 19.08 -14.79
219406186 233.72929 +27.44144 43.09747 +53.84449 4389 0.75 -2.27 -54 0.22701 -5.20 0.26 0.42 0.154 11.414 19.59 3.44 2.49 15.84 7.91 17.71 -13.79
709080 354.27713 +32.78267 105.34543 -27.53805 4595 0.92 -2.16 -175 0.52292 -4.46 0.64 0.84 0.398 14.053 41.97 13.46 14.39 -19.38 40.08 44.52 -17.45
266411230 44.00437 +30.90995 152.19298 -24.78989 4627 1.23 -2.30 -166 0.52925 -4.50 0.40 0.44 0.193 9.084 4.77 0.87 0.96 -1.97 12.00 12.16 -11.46
102311132 125.16213 +36.32973 185.44154 +32.83606 4558 0.85 -2.40 -60 0.78528 -4.68 0.50 0.64 0.223 12.924 29.94 7.64 7.75 16.26 33.13 36.90 -16.51
169111198 331.85989 +23.53679 81.05572 -25.70346 4675 1.40 -2.12 -408 0.62756 -4.06 0.60 0.64 0.118 9.322 4.50 1.15 1.43 -1.92 8.39 8.60 -12.01
308816141 194.32886 +40.10691 117.94364 +76.96436 4645 1.36 -2.23 -118 0.57101 -4.34 0.52 0.56 0.087 8.773 4.03 0.92 1.09 3.95 8.46 9.34 -11.17
298914107 219.30174 +9.04190 2.01782 +59.16415 4409 0.72 -2.25 -135 0.48236 -5.24 0.22 0.32 0.045 10.883 16.43 2.25 1.75 14.13 0.51 14.14 -14.84
340303020 249.78935 +0.91724 17.29445 +29.52957 4365 0.74 -2.18 -178 0.42789 -5.38 0.16 0.24 0.093 10.494 14.33 1.50 1.10 7.09 5.38 8.90 -12.25
103303195 142.72227 +23.42395 206.00080 +44.80501 4439 0.85 -2.35 68 0.40216 -4.62 0.60 0.90 0.168 13.269 35.01 11.88 11.14 24.70 32.22 40.60 -15.70
268710189 44.00437 +30.90995 152.19298 -24.78989 4600 1.14 -2.29 -168 0.54393 -4.64 0.40 0.46 0.193 9.084 5.08 0.97 1.03 -2.10 12.27 12.45 -10.98
230906080 261.82758 +4.17133 26.89332 +20.59302 4409 0.84 -2.30 -272 0.48780 -4.30 0.80 1.06 0.180 10.321 7.73 2.99 3.44 2.75 3.62 4.54 -11.34
340306007 251.95909 +0.18138 17.84256 +27.28984 4521 0.85 -2.31 -208 0.68709 -4.98 0.30 0.40 0.113 10.581 12.29 2.07 1.82 5.66 4.12 7.00 -11.88
220808156 188.82228 +9.75924 289.79977 +72.21801 4471 0.93 -2.27 -23 0.57177 -5.12 0.26 0.36 0.130 10.123 10.53 1.61 1.34 10.06 7.54 12.57 -13.15
281906028 4.34926 +36.41788 115.32138 -25.95031 4663 1.15 -2.03 -239 0.19572 -4.06 0.74 0.84 0.374 13.781 31.15 9.99 12.65 -13.60 32.25 35.00 -16.60
241614017 259.11255 +10.01867 31.28012 +25.61095 4175 0.34 -2.04 -215 -0.26280 -5.54 0.14 0.24 0.158 11.779 27.05 2.83 1.80 11.72 18.04 21.52 -13.38
240804088 248.60347 +9.90954 25.95215 +34.88733 4593 1.15 -2.13 -158 0.47727 -4.38 0.58 0.64 0.088 10.438 8.83 2.25 2.70 5.08 3.50 6.17 -11.69
310510133 200.17505 +19.13633 344.52515 +79.55943 4574 0.92 -2.31 -150 0.27434 -4.80 0.38 0.50 0.090 12.507 27.76 5.71 5.31 27.33 3.43 27.54 -14.48
215803107 163.49573 +20.25821 220.93279 +62.31941 4585 1.25 -2.20 219 0.89809 -4.62 0.52 0.66 0.102 11.646 17.09 4.48 4.62 15.16 14.93 21.28 -14.08
42204134 215.45303 +28.97601 43.52520 +70.00569 4570 1.21 -2.03 -63 0.43482 -4.04 0.90 1.24 0.106 13.082 25.31 11.01 13.00 23.81 6.20 24.61 -16.44
335709202 169.21542 +20.40123 225.13054 +67.38229 4472 0.91 -2.31 -126 0.67871 -4.94 0.36 0.50 0.007 13.577 50.34 10.35 9.08 46.50 25.64 53.10 -17.39
83203064 87.54815 +38.45555 172.31378 +5.71283 4551 1.07 -2.32 -88 0.82438 -4.18 0.70 0.78 0.258 9.506 4.85 1.46 1.84 0.51 12.80 12.81 -11.47
96308024 16.89939 +32.48947 126.87687 -30.25847 4546 1.05 -2.09 -288 0.36999 -4.68 0.48 0.56 0.116 9.117 5.45 1.24 1.35 -2.72 11.46 11.78 -11.80
260804065 322.46176 +12.19169 65.01217 -27.27332 4404 0.77 -2.38 -119 0.32615 -5.36 0.12 0.20 0.139 10.612 14.68 1.29 0.83 -6.70 12.08 13.82 -12.47
122705046 155.37132 +4.59078 238.43689 +47.76701 4577 1.13 -1.55 286 0.81033 -4.16 0.64 0.68 0.091 11.890 15.55 4.18 5.33 11.54 16.15 19.85 -13.52
294204162 185.45630 +42.74786 142.11061 +73.26015 4504 0.98 -2.36 13 0.59212 -5.12 0.22 0.28 0.139 10.252 11.13 1.35 1.19 10.69 10.71 15.13 -11.94
48115101 177.38449 +0.47327 271.23706 +59.48097 4617 1.38 -1.92 86 0.72098 -4.22 0.80 1.00 0.048 12.147 18.36 6.78 8.18 15.84 12.15 19.97 -13.89
336816137 235.48204 +10.51898 18.81760 +46.64548 4705 1.39 -2.26 133 0.67106 -4.02 0.58 0.64 0.090 12.821 22.40 5.72 6.86 16.31 8.22 18.27 -14.57
327506068 198.31996 +0.15514 314.83340 +62.52110 4533 1.02 -2.27 -96 0.55575 -4.92 0.32 0.42 0.108 12.368 27.29 4.80 4.33 24.23 8.97 25.84 -14.81
133713052 239.39960 -0.76350 8.77826 +37.30406 4390 0.46 -2.27 38 0.81398 -4.80 0.54 0.80 0.055 12.958 34.72 10.70 9.80 21.07 19.75 28.88 -16.79
227212119 263.70380 +28.77742 52.68389 +28.39087 4512 1.08 -2.14 -18 0.49365 -4.20 0.78 0.92 0.089 9.952 6.50 2.24 2.81 3.12 6.42 7.14 -11.29
270904204 0.85582 +42.96208 113.66645 -19.04418 4612 1.02 -1.66 -104 0.83546 -4.12 0.66 0.70 0.049 13.363 30.68 8.45 10.90 -9.98 33.04 34.51 -15.92
321011180 227.75897 +38.63572 63.46040 +58.74563 4608 1.24 -2.21 -88 0.61610 -4.64 0.36 0.40 0.099 9.292 5.84 0.98 1.05 5.02 7.18 8.76 -12.42
14214103 163.18834 +29.50032 200.69713 +63.84149 4428 0.98 -2.17 88 0.16726 -4.82 0.48 0.64 0.127 12.338 25.48 6.51 6.30 22.90 18.93 29.71 -15.31
49814043 217.16058 +30.26178 47.07378 +68.49623 4428 0.78 -1.97 -154 0.23216 -5.04 0.36 0.48 0.124 11.618 20.27 4.02 3.65 18.88 6.18 19.87 -14.93
271107244 90.31604 +14.13232 194.61662 -4.36463 4548 1.10 -2.24 183 0.49945 -4.66 0.42 0.46 0.311 10.919 11.31 2.16 2.41 -0.83 19.13 19.15 -13.48
340709246 197.25301 +0.45957 312.64596 +62.99939 4255 0.42 -2.30 6 0.27412 -5.50 0.08 0.16 0.127 7.989 4.70 0.33 0.18 4.22 6.74 7.95 -10.05
247611083 293.73755 +46.34461 78.98543 +12.35462 4417 0.70 -2.39 -291 0.41656 -5.30 0.16 0.24 0.123 11.527 21.92 2.29 1.68 4.72 21.38 21.89 -12.61
314911248 211.13441 +9.11475 350.14947 +65.04806 4554 0.90 -2.31 -68 0.57509 -4.82 0.40 0.48 0.073 9.523 7.15 1.42 1.45 6.51 5.06 8.24 -11.91
206606187 191.42514 +3.82616 299.31795 +66.65764 4429 0.74 -2.29 204 0.61898 -5.22 0.22 0.30 0.062 11.329 19.84 2.56 2.12 18.24 8.01 19.92 -13.88
342308189 265.75247 +3.14786 27.83869 +16.64499 4427 0.70 -2.29 -233 0.68075 -5.36 0.14 0.20 0.151 9.509 8.78 0.77 0.58 2.54 3.97 4.71 -10.91
203113206 202.80426 +4.74653 327.64583 +65.69133 4555 1.12 -2.15 97 0.58680 -4.72 0.44 0.52 0.108 10.332 9.74 2.08 2.19 8.91 5.09 10.26 -12.67
181415128 2.63606 +5.96643 104.79246 -55.45851 4368 0.74 -2.28 -155 0.58252 -5.32 0.18 0.28 0.123 10.819 15.97 1.93 1.38 -13.12 13.53 18.85 -13.36
157112051 340.18845 +13.49460 80.83160 -38.46882 4541 1.07 -2.22 -191 0.43953 -4.58 0.54 0.66 0.121 10.773 11.13 2.92 3.14 -6.89 10.85 12.85 -13.34
275301005 81.67816 +18.14732 186.84854 -9.41326 4610 0.98 -2.25 119 0.39286 -4.62 0.40 0.48 0.178 9.443 5.98 1.19 1.21 -0.95 13.88 13.91 -11.87
214007144 223.42244 +0.67965 356.01063 +50.50659 4464 0.92 -2.19 117 0.49511 -5.00 0.34 0.46 0.156 10.266 10.52 2.01 1.78 8.14 1.41 8.27 -12.30
212814056 200.73398 -1.35998 319.09155 +60.51975 4497 1.09 -2.20 98 0.86513 -4.52 0.66 0.96 0.104 12.354 22.60 8.07 8.03 19.70 7.29 21.01 -14.44
106603169 79.08247 +34.17176 172.19925 -2.33606 4069 0.01 -2.09 -149 0.11759 -5.44 0.26 0.40 0.225 13.931 67.49 11.35 8.58 -2.72 75.36 75.41 -15.65
247901225 339.72250 +2.09746 70.09838 -46.72382 4505 0.84 -2.36 -224 0.62281 -5.12 0.24 0.32 0.068 11.018 16.37 2.24 1.91 -11.89 11.35 16.44 -12.80
50704044 266.55716 +6.35424 31.20790 +17.38290 4561 1.19 -2.13 -178 0.37124 -4.38 0.64 0.80 0.122 11.618 14.97 4.61 5.13 4.50 8.52 9.63 -12.13
350107024 223.52739 +11.13530 9.88219 +57.05190 4639 1.31 -2.14 116 0.54533 -4.34 0.54 0.62 0.092 11.765 15.95 3.96 4.50 13.41 1.58 13.50 -14.24
307502123 146.99068 +35.81564 188.58747 +50.29565 4475 0.68 -2.39 37 0.59696 -5.10 0.28 0.38 0.031 13.299 47.16 7.57 6.49 36.31 38.05 52.60 -18.14
198806187 125.82185 +46.37363 173.55029 +34.72394 4334 0.82 -2.21 141 0.85208 -4.62 0.66 0.98 0.084 13.684 44.05 16.00 15.64 25.12 44.16 50.80 -17.41
331308206 167.19240 +13.71733 237.03145 +62.55054 4626 1.02 -2.28 98 0.73131 -4.60 0.52 0.64 0.080 12.204 22.12 5.65 5.99 19.66 16.02 25.36 -16.43
150608114 182.01631 +34.34565 172.49626 +78.22513 4403 1.65 -1.93 -54 1.03169 -4.94 0.44 0.60 0.001 9.628 8.19 1.98 1.84 8.05 9.66 12.57 -12.86
237206013 172.87639 +2.20364 262.01505 +58.57459 4630 1.28 -2.02 119 0.43053 -4.14 0.72 0.82 0.079 11.479 12.82 4.03 5.04 10.97 11.12 15.62 -12.50
278903102 35.72801 +2.29295 163.38434 -53.23854 4510 1.07 -2.14 -177 0.38057 -4.86 0.40 0.46 0.119 12.997 35.28 6.74 7.14 -28.24 28.87 40.38 -15.20
290207197 33.23710 +0.15806 161.93817 -56.41125 4623 1.23 -2.20 -132 0.55137 -4.44 0.48 0.54 0.083 9.652 6.34 1.40 1.57 -5.25 11.38 12.54 -12.83
294015142 172.89218 +48.48362 153.55897 +63.62151 4469 0.84 -2.35 16 0.80718 -5.08 0.28 0.40 0.084 11.846 23.35 3.93 3.21 20.95 17.90 27.55 -16.05
231710172 226.69690 +18.28464 24.28514 +57.66953 4610 1.32 -2.09 -79 0.69325 -4.14 0.78 0.98 0.106 11.322 11.78 4.28 5.09 9.98 3.44 10.56 -13.41
146612214 250.08403 +18.24190 36.09664 +36.89256 4465 0.88 -2.25 -323 0.69067 -4.90 0.42 0.58 0.140 11.020 14.32 3.36 3.06 8.63 6.87 11.03 -13.05
205028 44.69406 -1.65087 178.48932 -50.25825 4493 1.04 -2.17 -117 0.48605 -4.80 0.48 0.64 0.189 12.646 28.27 7.22 6.99 -21.71 26.07 33.93 -15.94
32515161 155.71638 +47.54462 167.67284 +54.61773 4494 1.13 -2.23 4 0.42776 -4.30 0.78 1.06 0.038 14.115 47.37 18.29 20.47 38.65 35.28 52.33 -18.41
328610041 232.66800 +23.75124 36.62695 +54.04006 4376 0.61 -2.32 -47 0.60879 -5.34 0.16 0.22 0.085 9.457 8.76 0.84 0.67 7.11 4.94 8.66 -12.25
318308219 215.11223 +9.98423 357.91333 +62.90926 4564 1.10 -2.01 -76 0.64991 -4.74 0.34 0.36 0.097 9.626 7.14 1.09 1.21 6.38 4.75 7.96 -10.99
328613237 236.14500 +24.96036 39.77891 +51.23988 4631 1.30 -2.20 -73 0.71394 -4.32 0.52 0.56 0.093 11.407 13.39 3.04 3.62 10.47 5.59 11.87 -13.47
135309155 236.06985 +4.98664 12.52775 +43.30199 4630 1.29 -2.20 -92 0.65344 -4.28 0.62 0.70 0.127 9.473 5.31 1.46 1.76 3.67 4.31 5.66 -11.33
303105181 164.97881 +51.36333 156.28923 +57.92636 4457 0.98 -2.07 -43 1.41468 -4.68 0.58 0.80 -0.039 14.100 58.06 17.89 17.78 49.23 38.29 62.37 -19.04
44811194 226.81171 +28.11847 42.81837 +59.99937 4460 0.88 -2.16 -335 0.66616 -4.88 0.46 0.66 0.098 10.568 11.75 3.08 2.77 10.20 5.44 11.56 -14.51
314908007 211.71454 +6.96724 347.96920 +63.03996 4404 0.70 -2.25 -93 0.71684 -5.34 0.16 0.24 0.131 9.992 10.97 1.15 0.84 9.80 3.30 10.34 -12.88
20505233 173.04907 +29.43560 200.74189 +72.42420 4527 1.08 -2.36 83 0.49655 -4.44 0.68 0.94 0.132 12.483 22.81 8.02 8.39 21.77 14.65 26.24 -15.94
215316061 208.23688 +22.72543 18.77142 +75.38905 4447 0.95 -2.37 0 0.64951 -5.02 0.32 0.50 0.157 10.591 12.33 2.54 1.96 11.95 5.15 13.02 -14.00
132101163 181.49077 +11.44114 266.48570 +71.02087 4321 0.65 -2.24 -37 0.45899 -5.34 0.18 0.30 0.110 12.112 29.40 3.79 2.54 27.83 12.84 30.65 -13.54
270216006 157.92256 +26.89400 205.21588 +58.97559 4425 0.69 -2.35 13 0.47579 -5.36 0.12 0.20 0.059 10.615 15.25 1.34 0.87 13.09 15.48 20.27 -12.76
291301075 172.24243 +13.78128 243.56123 +66.58222 4653 1.37 -2.16 151 0.78295 -4.16 0.64 0.72 0.031 13.587 34.93 9.86 11.97 32.08 18.86 37.21 -15.96
170401135 342.51675 +35.66360 96.85394 -20.98828 4491 0.97 -2.30 -216 0.67345 -4.96 0.34 0.46 0.196 10.115 9.46 1.81 1.60 -3.36 12.60 13.05 -12.60
274303042 96.39618 +19.55722 192.63544 +3.33859 4436 0.70 -2.31 307 0.48466 -5.24 0.20 0.28 0.140 11.781 23.78 2.88 2.29 1.41 31.60 31.63 -13.51
228210081 172.76631 +20.84347 227.51556 +70.62477 4582 1.14 -1.98 -59 0.84384 -4.36 0.70 0.88 0.108 13.235 31.43 10.47 11.96 29.68 16.89 34.15 -16.07
337901093 245.57365 +11.57426 26.19674 +38.29216 4486 0.83 -2.38 -5 0.62162 -5.20 0.18 0.26 0.084 9.793 9.59 1.08 0.83 5.97 3.55 6.94 -12.00
298208220 212.31732 +26.97794 36.89861 +72.68787 4490 0.73 -2.35 61 0.28688 -4.96 0.36 0.52 0.132 10.894 13.94 2.97 2.51 13.34 5.30 14.35 -12.49
75508175 335.80646 +6.28148 70.40314 -41.00503 4519 1.19 -2.10 -27 0.79367 -4.80 0.44 0.56 -0.073 13.985 59.09 13.43 13.27 -38.74 42.58 57.57 -18.23
280010185 178.44269 +34.60170 178.23533 +75.56634 4472 0.76 -2.31 -65 0.54036 -5.16 0.24 0.32 0.073 12.016 26.33 3.61 3.08 25.53 14.56 29.39 -15.97
309605245 198.25575 +18.12520 332.97027 +79.71486 4447 0.72 -2.32 -63 0.61398 -5.22 0.20 0.28 0.035 13.090 45.19 5.47 4.36 44.49 3.76 44.65 -15.95
327609063 252.92236 +6.27272 24.41761 +29.42673 4521 0.98 -2.18 -69 0.76646 -5.00 0.26 0.32 0.135 10.825 13.74 1.88 1.75 6.78 5.73 8.88 -11.94
343516195 182.45372 +18.72103 252.04941 +77.26264 4512 1.00 -2.08 137 0.00842 -4.68 0.50 0.60 0.193 14.063 51.29 12.38 13.28 50.06 15.74 52.47 -16.53
301204006 198.59256 +9.74553 321.30034 +71.79468 4446 0.83 -2.23 5 0.63786 -5.28 0.18 0.24 0.129 11.196 18.60 1.95 1.61 17.70 5.02 18.39 -14.24
125006159 233.51849 -1.07673 3.83290 +41.79426 4435 0.85 -2.28 200 0.51593 -5.04 0.32 0.50 0.170 9.405 7.16 1.47 1.14 4.80 2.70 5.51 -11.31
29313058 170.39380 +26.96540 208.23201 +70.01744 4552 1.00 -2.09 68 -0.06660 -4.66 0.50 0.60 0.072 11.994 20.72 5.00 5.37 19.50 14.63 24.38 -14.76
216606104 132.99333 +55.00248 162.61800 +39.03431 4599 1.15 -2.01 110 0.54247 -4.04 0.82 0.98 0.097 11.576 12.70 4.61 5.83 8.02 17.66 19.40 -15.13
346114123 201.70351 +9.17020 329.54172 +70.19248 4412 0.72 -2.36 -129 0.46142 -5.10 0.28 0.44 0.006 14.082 68.44 12.55 9.42 64.42 16.79 66.57 -17.86
345904106 167.19240 +13.71733 237.03145 +62.55054 4615 1.06 -2.35 97 0.64387 -4.64 0.44 0.54 0.080 12.204 22.53 4.96 5.06 20.02 16.20 25.75 -16.14
230708122 211.89359 +11.57743 355.60030 +66.30856 4575 1.07 -2.05 167 0.66286 -4.04 0.94 1.24 0.138 12.009 15.21 6.62 8.24 13.96 1.96 14.10 -13.49
249306238 63.71733 +18.96191 175.50178 -22.52884 4621 1.25 -2.35 -127 0.51790 -4.50 0.46 0.52 0.238 11.248 12.65 2.69 2.98 -4.82 19.67 20.25 -13.72
308705085 194.99850 +36.75741 112.81116 +80.20212 4614 1.23 -2.05 -163 0.71482 -4.24 0.68 0.82 0.035 12.600 22.96 7.22 8.44 22.65 10.17 24.83 -15.15
347615004 237.11049 +19.28886 31.68888 +48.79257 4515 0.99 -2.26 -262 0.58195 -5.04 0.26 0.30 0.106 10.038 9.87 1.27 1.26 7.45 4.21 8.56 -12.51
341605103 137.13918 +13.76744 215.61754 +36.54008 4436 0.74 -2.30 -93 0.59680 -5.28 0.18 0.28 0.126 11.939 26.22 3.17 2.27 15.64 27.96 32.04 -15.60
237906155 247.12267 +18.95829 35.71083 +39.77333 4656 1.36 -2.09 -271 0.36627 -4.06 0.76 0.92 0.169 12.267 17.05 5.89 7.14 10.93 8.09 13.60 -14.00
37302099 179.90843 +29.36987 198.78697 +78.38000 4651 1.41 -2.09 13 0.63798 -4.26 0.66 0.78 0.067 9.769 6.20 1.87 2.20 6.10 9.19 11.03 -12.46
315707118 233.97015 +18.94975 29.62583 +51.47050 4466 0.80 -2.40 41 0.66863 -5.14 0.22 0.36 0.101 11.372 19.15 2.93 2.04 15.01 6.36 16.30 -14.29
308812085 196.75716 +39.61156 109.36267 +77.10307 4444 0.73 -2.24 -248 0.51370 -5.32 0.16 0.22 0.053 10.374 13.43 1.29 1.03 13.12 9.43 16.16 -12.14
217213068 109.60570 +57.79517 159.08004 +26.20274 4480 0.94 -2.13 -93 0.59093 -4.64 0.54 0.68 0.137 10.642 10.69 2.87 3.02 4.75 17.30 17.94 -13.87
220903196 235.89333 +28.24425 44.91071 +52.07995 4511 1.05 -2.17 -167 0.45157 -4.80 0.44 0.56 0.116 12.134 23.10 5.25 5.19 18.25 10.23 20.92 -15.91
148509188 257.22647 +50.45707 77.26171 +36.63764 4604 1.26 -2.24 -270 0.45465 -4.04 0.78 0.88 0.134 10.054 6.19 2.06 2.68 3.72 8.44 9.22 -13.47
335404099 232.46355 +16.00513 24.36487 +51.70706 4515 0.97 -2.27 -12 0.62893 -4.94 0.34 0.42 0.146 11.738 20.25 3.56 3.43 15.92 6.21 17.09 -15.20
265507015 53.21864 +34.03452 157.25350 -17.86589 4641 1.31 -2.19 -286 0.53529 -4.20 0.52 0.56 0.239 11.772 14.02 3.19 3.79 -4.27 20.95 21.38 -13.49
236606247 246.07921 +6.50166 20.83973 +35.52677 4510 1.00 -2.24 -94 0.55017 -4.88 0.38 0.50 0.126 9.548 7.25 1.49 1.39 4.24 3.25 5.34 -10.94
340001157 186.43990 +0.47390 288.85119 +62.64155 4342 0.50 -2.15 -229 0.64233 -5.50 0.10 0.14 0.147 9.167 8.02 0.50 0.38 7.15 7.65 10.47 -12.02
339615120 211.13898 +8.17038 348.71500 +64.32985 4593 1.20 -2.19 -149 0.44990 -4.66 0.38 0.40 0.106 12.068 21.10 3.55 4.04 19.05 2.03 19.15 -14.64
145213244 203.88789 +31.99282 62.47238 +79.25246 4519 1.08 -2.12 26 0.75862 -4.20 0.84 1.14 0.103 12.849 24.50 10.01 11.57 24.10 7.15 25.14 -14.94
131101189 137.64507 +5.30636 225.12597 +33.21199 4491 1.01 -2.26 111 0.42394 -4.54 0.62 0.80 0.144 11.284 13.68 4.21 4.52 7.52 18.00 19.51 -12.97
135508075 244.47086 -2.04716 11.03931 +32.41408 4505 1.01 -2.17 -147 0.33021 -4.26 0.76 0.94 0.088 10.184 7.43 2.61 3.11 4.01 2.20 4.57 -11.28
137808180 247.53940 +0.55235 15.57377 +31.25935 4615 1.25 -2.06 -96 0.69347 -4.10 0.74 0.86 0.106 10.665 8.55 2.80 3.47 4.46 2.18 4.97 -11.24
44309192 100.80390 +5.59595 207.01588 +0.72730 4242 0.61 -1.96 11 1.65867 -5.10 0.44 0.70 0.118 12.318 28.83 7.95 6.48 0.39 36.14 36.14 -14.68
347703017 271.15091 +6.30080 33.26741 +13.27123 4570 1.04 -2.21 -118 0.49828 -4.68 0.42 0.50 0.141 11.827 18.76 3.86 4.00 4.33 12.37 13.11 -12.13
229612229 258.77560 +34.30665 57.69795 +33.84869 4427 0.68 -2.21 -201 0.69348 -4.98 0.38 0.58 0.110 10.490 11.80 2.77 2.26 6.60 8.73 10.95 -12.80
294903040 151.58386 +35.82165 188.49925 +54.01941 4471 0.95 -2.34 -135 0.70051 -5.12 0.24 0.36 0.054 11.346 19.16 2.93 2.24 15.53 19.20 24.70 -15.53
296401087 150.98154 +1.29831 238.49745 +42.28498 4696 1.37 -2.12 215 0.69455 -4.12 0.52 0.54 0.083 10.185 6.99 1.54 1.89 4.73 11.57 12.50 -12.19
158311169 321.30829 +18.40152 69.43724 -22.40609 4610 1.28 -2.04 -328 0.40561 -4.24 0.66 0.74 0.077 10.624 9.07 2.62 3.22 -3.43 9.33 9.94 -12.10
263410182 333.93481 -3.27062 58.74325 -45.82983 4590 1.04 -2.23 -265 0.36212 -4.70 0.40 0.48 0.137 12.539 26.33 5.22 5.33 -18.86 15.76 24.57 -14.78
213404058 221.21825 +40.64798 70.30802 +63.03103 4549 1.07 -2.29 -112 0.57285 -4.54 0.60 0.76 0.126 10.231 8.49 2.51 2.70 7.60 7.62 10.76 -12.14
335810205 202.30630 +41.68314 97.33913 +73.51484 4490 0.93 -2.30 -181 0.56831 -5.08 0.26 0.36 0.120 11.886 23.40 3.57 2.98 22.46 11.03 25.02 -14.68
68607130 339.80667 +1.25526 69.30334 -47.37415 4365 0.75 -2.16 -251 -0.70912 -5.14 0.30 0.46 0.081 13.153 43.90 8.38 6.50 -32.27 27.92 42.68 -16.51
216105228 226.81169 +28.11848 42.81838 +59.99939 4435 0.80 -2.17 -340 0.52972 -5.16 0.26 0.40 0.098 10.568 13.36 2.25 1.70 11.60 5.50 12.84 -12.94
104204174 176.35080 +12.67300 252.76833 +68.83562 4478 0.64 -2.35 -1 -0.75579 -5.12 0.28 0.44 0.070 13.338 47.60 8.73 6.55 44.42 21.00 49.13 -16.75
347712049 273.02310 +8.61838 36.24235 +12.63003 4403 0.75 -2.17 -51 0.59691 -5.24 0.24 0.32 0.189 11.235 18.08 2.48 2.11 3.98 12.15 12.78 -12.08
152605172 251.72154 +41.55901 65.80919 +40.30531 4448 1.15 -1.33 -283 1.04139 -4.16 0.68 0.70 0.043 10.341 7.79 2.15 2.86 5.07 7.77 9.27 -12.60
337010035 133.45430 -0.67309 228.66758 +26.58876 4376 0.67 -2.26 128 0.73638 -5.36 0.16 0.24 0.151 11.784 25.03 2.62 1.91 11.23 28.31 30.46 -14.41
341611093 136.68756 +16.31185 212.47650 +37.12711 4330 0.55 -2.31 165 0.50175 -5.46 0.10 0.14 0.130 10.943 17.97 1.12 0.85 10.87 21.51 24.10 -14.19
275113165 162.25693 +19.17493 222.19015 +60.84444 4645 1.53 -2.10 236 1.20860 -4.20 0.60 0.70 0.084 12.514 21.18 5.84 6.74 18.52 17.11 25.22 -15.14
285304204 10.73144 +20.70728 120.24791 -42.12010 4633 1.20 -1.83 73 0.21175 -4.22 0.62 0.66 0.075 13.152 28.80 7.55 9.52 -19.29 26.31 32.62 -15.25
309205050 105.70760 +46.11885 170.82140 +21.05825 4365 0.64 -2.33 -72 0.54756 -5.46 0.08 0.14 0.212 8.728 6.24 0.39 0.23 2.27 13.78 13.97 -10.73
303305195 218.48239 +17.40850 15.94649 +64.43980 4545 1.09 -2.23 -164 0.56652 -4.86 0.34 0.42 0.096 11.489 17.80 3.13 3.02 16.09 2.20 16.24 -15.35
300604213 221.21848 +27.01252 39.23383 +64.80193 4426 0.76 -2.23 -12 0.59483 -5.30 0.18 0.24 0.109 11.419 20.99 2.20 1.81 19.02 5.75 19.87 -14.93
350210245 228.48764 +32.70250 51.95021 +58.76918 4508 0.91 -2.10 -112 0.65004 -5.04 0.30 0.38 0.095 7.586 3.21 0.52 0.48 2.77 7.10 7.62 -9.73
341614101 134.74243 +15.54358 212.47980 +35.10505 4390 0.79 -2.36 -89 0.89582 -4.82 0.52 0.84 -0.002 11.538 18.71 6.00 5.06 10.78 22.47 24.92 -14.56
309601218 198.83142 +16.71039 332.11045 +78.20609 4609 1.23 -2.23 -76 0.43759 -4.54 0.52 0.60 0.106 12.380 23.05 5.57 6.24 22.59 4.42 23.02 -14.18
254305205 79.50089 +15.88190 187.62936 -12.39291 4453 0.72 -2.37 83 0.61935 -5.30 0.14 0.20 0.155 10.200 11.72 1.03 0.78 -2.49 19.41 19.57 -12.55
331601169 254.27853 +7.52879 26.40185 +28.80595 4629 1.40 -2.15 -356 0.48492 -4.12 0.62 0.66 0.129 10.309 7.25 1.90 2.39 3.52 3.65 5.07 -11.36
115710168 212.52373 -7.02899 334.90325 +50.89455 4544 1.03 -2.15 258 0.48448 -4.26 0.76 0.92 0.111 10.545 8.69 3.00 3.64 6.77 3.83 7.77 -13.55
15414197 163.03264 +27.42744 205.34082 +63.55263 4548 0.99 -2.01 203 0.48420 -4.34 0.76 1.04 0.094 11.686 15.36 5.85 6.44 13.78 14.48 19.99 -15.06
269104029 348.88104 +35.79601 101.92698 -23.13315 4476 0.82 -2.27 -135 0.68254 -5.26 0.16 0.20 0.124 8.809 6.15 0.54 0.47 -2.39 10.71 10.97 -11.12
51012143 238.81924 +30.42307 48.89686 +49.85378 4460 0.67 -2.20 -146 0.17477 -5.14 0.28 0.42 0.120 10.384 12.04 2.12 1.66 9.23 6.53 11.31 -13.55
149103179 256.23102 +56.54131 84.88767 +36.89462 4643 1.36 -2.07 -252 0.38045 -4.14 0.60 0.64 0.129 9.483 5.00 1.28 1.59 3.03 8.62 9.14 -11.26
136011142 180.52187 -3.27855 279.64428 +57.34485 4547 1.08 -1.89 143 0.68348 -4.30 0.74 0.88 0.110 9.786 6.24 2.08 2.53 5.28 8.14 9.71 -11.93
27706214 188.75310 +26.31942 224.43914 +86.24432 4524 1.05 -2.16 95 0.51661 -4.68 0.54 0.72 0.113 11.740 18.26 5.15 5.15 18.24 8.89 20.30 -14.92
